BBLCOUNT        1.0         0
0x7efff7f486c0 1 4 15
0x7efff7f486cf 0 4 15
0x7efff7f486d4 1 3 10
0x7efff7f486de 1 2 12
0x7efff7f48197 0 4 15
0x7efff7f4818b 1 3 12
0x7efff7f48179 1 3 18
0x7efff7f48172 1 2 7
0x7efff7f48167 1 2 11
0x7efff7f4815b 1 3 12
0x7efff7f480f3 0 4 13
0x7efff7f480ea 0 3 9
0x7efff7f480e2 1 3 8
0x7efff7f480b3 2 4 12
0x7efff7f480ad 2 2 6
0x7efff7f48094 3 8 25
0x7efff7f480b3 0 4 12
0x7efff7f480ad 1 2 6
0x7efff7f480a1 1 4 12
0x7efff7f483a6 1 2 9
0x7efff7f483af 1 3 14
0x7efff7f483bd 1 17 84
0x7efff7f48443 1 3 10
0x7efff7f4844d 1 16 57
0x7efff7f48486 1 15 54
0x7efff7f484e5 1 3 13
0x7efff7f484f2 0 13 54
0x7efff7f48528 0 12 51
0x7efff7f4b067 1 1 5
0x7efff7f4afe9 1 2 9
0x7efff7f4aff2 1 6 28
0x7efff7f4b00e 1 3 10
0x7efff7f494b8 1 5 21
0x7efff7f494cd 1 13 45
0x7efff7f4afc8 5 10 33
0x7efff7f4afe9 5 2 9
0x7efff7f4aff2 5 6 28
0x7efff7f4b00e 5 3 10
0x7efff7f4b018 5 3 9
0x7efff7f4ae07 1 3 19
0x7efff7f4ae1a 1 17 96
0x7efff7f4af90 1 6 19
0x7efff7f4af7d 1 5 19
0x7efff7f4af40 1 15 61
0x7efff7f4af2c 1 6 20
0x7efff7f4af09 1 7 35
0x7efff7f4af00 1 2 9
0x7efff7f4adf0 1 2 9
0x7efff7f4ade2 1 2 14
0x7efff7f4add4 1 2 14
0x7efff7f4add4 0 2 14
0x7efff7f4adc6 0 2 14
0x7efff7f49438 1 4 19
0x7efff7f4944b 1 4 16
0x7efff7f4945b 0 3 17
0x7efff7f4945f 1 2 13
0x7efff7f4946c 1 4 15
0x7efff7f49433 1 1 5
0x7efff7f49418 1 4 27
0x7efff7f4940c 0 1 5
0x7efff7f493ec 1 6 32
0x7efff7f4947b 1 3 17
0x7efff7f4948c 1 4 19
0x7efff7f4949f 1 3 17
0x7efff7f493d9 1 5 19
0x7efff7f49398 1 13 65
0x7efff7f4938a 1 2 14
0x7efff7f49369 1 7 33
0x7efff7f4931a 1 14 79
0x7efff7f4af80 9 4 16
0x7efff7f4af90 9 6 19
0x7efff7f4afa3 1 2 14
0x7efff7f4afb1 1 3 16
0x7efff7f4afc1 1 11 40
0x7efff7f494b0 1 2 8
0x7efff7f4b018 1 3 9
0x7efff7f4b053 6 5 20
0x7efff7f4acb5 0 4 16
0x7efff7f4acc5 1 8 29
0x7efff7f4ace2 0 2 9
0x7efff7f4aceb 0 3 12
0x7efff7f4ace2 1 2 9
0x7efff7f4aceb 1 3 12
0x7efff7f4acf7 1 4 16
0x7efff7f4ad07 1 4 16
0x7efff7f4ad17 1 4 16
0x7efff7f4ad27 1 4 16
0x7efff7f4ad37 1 4 16
0x7efff7f4ad47 1 4 16
0x7efff7f4ad57 1 4 16
0x7efff7f47dff 1 7 28
0x7efff7f47bdb 0 6 24
0x7efff7f47bb4 0 8 39
0x7efff7f47ba3 1 3 17
0x7efff7f46cc0 1 2 8
0x7efff7f4ac00 1 22 85
0x7efff7f4ac55 1 11 62
0x7efff7f4acaf 4 2 6
0x7efff7f4acb5 3 4 16
0x7efff7f46d10 3 2 8
0x7efff7f4acc5 3 8 29
0x7efff7f4ac98 13 6 23
0x7efff7f4acaf 13 2 6
0x7efff7f4acb5 2 4 16
0x7efff7f4aeb8 1 4 10
0x7efff7f4aec2 0 6 24
0x7efff7f4aee0 1 4 16
0x7efff7f4aef0 0 3 12
0x7efff7f4b028 1 4 16
0x7efff7f4b038 1 3 12
0x7efff7f4aca3 1 4 12
0x7efff7f4acaf 1 2 6
0x7efff7f4adba 1 3 12
0x7efff7f4adac 0 2 14
0x7efff7f4ada0 1 3 12
0x7efff7f4ad8e 1 3 18
0x7efff7f4ad82 1 3 12
0x7efff7f4ad77 1 2 11
0x7efff7f479a0 1 41 208
0x7efff7f4ad67 1 4 16
0x7efff7f47a70 1 3 12
0x7efff7f47a7c 0 3 8
0x7efff7f47a84 0 3 6
0x7efff7f47ac1 1 3 14
0x7efff7f47acf 1 3 14
0x7efff7f47add 0 2 9
0x7efff7f4ff97 78 4 12
0x7efff7f56c3c 1 3 14
0x7efff7f56c35 1 3 7
0x7efff7f4ffa3 68 2 4
0x7efff7f56c2c 1 3 9
0x7efff7f4fd31 80 2 5
0x7efff7f4fd36 0 2 13
0x7efff7f4fd43 163 2 13
0x7efff7f56c20 1 3 12
0x7efff7f56c17 1 3 9
0x7efff7f4fbcb 78 7 14
0x7efff7f4fd50 163 2 13
0x7efff7f4fd5d 163 3 14
0x7efff7f56be9 1 8 30
0x7efff7f56c07 1 3 16
0x7efff7f526b8 78 6 25
0x7efff7f50488 0 2 5
0x7efff7f525fd 76 4 16
0x7efff7f525f3 73 2 10
0x7efff7f56c4a 1 4 21
0x7efff7f508d4 80 7 44
0x7efff7f525db 73 6 24
0x7efff7f50919 80 14 54
0x7efff7f4fca0 80 33 145
0x7efff7f525ad 75 11 46
0x7efff7f509b9 78 10 25
0x7efff7f509a7 78 3 18
0x7efff7f50999 78 3 14
0x7efff7f50979 78 7 32
0x7efff7f5096e 78 4 11
0x7efff7f50966 78 3 8
0x7efff7f5047b 78 3 13
0x7efff7f5075f 78 9 45
0x7efff7f4ff88 78 2 15
0x7efff7f4fb00 78 10 30
0x7efff7f4fb1e 0 2 8
0x7efff7f4fb26 0 5 22
0x7efff7f4fb26 78 5 22
0x7efff7f4fb3c 78 3 16
0x7efff7f4fb4c 78 7 20
0x7efff7f4fb78 64 3 13
0x7efff7f4fb85 64 2 9
0x7efff7f4fb8e 64 10 43
0x7efff7f4fc38 78 3 12
0x7efff7f4fc44 78 2 8
0x7efff7f50958 78 2 14
0x7efff7f4fc4c 78 1 5
0x7efff7f5094f 80 3 9
0x7efff7f4fe2f 78 8 18
0x7efff7f4ffce 68 5 22
0x7efff7f4ffab 0 3 11
0x7efff7f4ffa7 68 2 4
0x7efff7f4fd6b 163 11 65
0x7efff7f4fdac 163 14 56
0x7efff7f4fde4 84 3 16
0x7efff7f4fdf4 78 2 4
0x7efff7f4fdf8 78 4 17
0x7efff7f4fe09 8 2 8
0x7efff7f4fe20 76 3 13
0x7efff7f4fe2d 2 9 20
0x7efff7f4fd20 83 4 17
0x7efff7f4fd31 83 2 5
0x7efff7f4fd36 0 2 13
0x7efff7f503a8 79 8 30
0x7efff7f503c6 79 13 65
0x7efff7f5041d 79 5 14
0x7efff7f5042b 28 19 80
0x7efff7f50410 79 3 13
0x7efff7f5041d 78 5 14
0x7efff7f5042b 50 19 80
0x7efff7f56c7c 0 2 9
0x7efff7f520a0 3 14 47
0x7efff7f520cf 3 8 37
0x7efff7f520f4 3 3 14
0x7efff7f52610 3 2 14
0x7efff7f5261e 0 3 16
0x7efff7f5262e 0 4 20
0x7efff7f52102 3 4 20
0x7efff7f52116 3 3 25
0x7efff7f5212f 3 7 31
0x7efff7f5214e 3 2 4
0x7efff7f52152 2 5 21
0x7efff7f52167 2 5 24
0x7efff7f5217f 2 2 9
0x7efff7f52188 0 5 23
0x7efff7f5219f 0 2 4
0x7efff7f52b30 2 8 40
0x7efff7f52b58 2 1 5
0x7efff7f521b5 3 5 17
0x7efff7f521c3 3 1 3
0x7efff7f521c3 18 1 3
0x7efff7f521c6 3 3 13
0x7efff7f5642e 1 10 25
0x7efff7f51b82 0 3 12
0x7efff7f51b5e 1 8 36
0x7efff7f51cf0 1 2 10
0x7efff7f51c85 0 4 21
0x7efff7f51c7e 1 2 7
0x7efff7f51c67 1 4 23
0x7efff7f51d00 1 2 8
0x7efff7f51b27 0 2 7
0x7efff7f51b11 1 4 22
0x7efff7f51adc 1 9 53
0x7efff7f56d9e 1 8 15
0x7efff7f56d95 1 2 9
0x7efff7f56d80 1 4 21
0x7efff7f56d79 1 3 7
0x7efff7f56957 0 2 13
0x7efff7f5693d 1 5 26
0x7efff7f56c5f 1 3 13
0x7efff7f56c4a 2 4 21
0x7efff7f56c3c 2 3 14
0x7efff7f56c35 2 3 7
0x7efff7f56c85 0 4 12
0x7efff7f524d8 3 2 9
0x7efff7f524e1 3 4 16
0x7efff7f524f1 3 2 14
0x7efff7f524ff 3 2 10
0x7efff7f52509 3 2 10
0x7efff7f52513 3 9 36
0x7efff7f52537 3 12 53
0x7efff7f5256c 3 14 65
0x7efff7f50800 76 18 65
0x7efff7f56c70 2 3 12
0x7efff7f56c5f 0 3 13
0x7efff7f56c4a 1 4 21
0x7efff7f56bdc 0 2 13
0x7efff7f50841 76 11 39
0x7efff7f50868 0 9 56
0x7efff7f50850 1016 8 24
0x7efff7f50868 80 9 56
0x7efff7f508a0 78 2 13
0x7efff7f508ad 80 4 19
0x7efff7f508c0 80 3 20
0x7efff7f56bc3 2 5 25
0x7efff7f56bb0 3 4 19
0x7efff7f521d3 3 8 35
0x7efff7f521f6 2 5 22
0x7efff7f5220c 2 7 32
0x7efff7f5222c 2 2 5
0x7efff7f52231 1 2 9
0x7efff7f5223a 2 26 132
0x7efff7f522be 0 5 13
0x7efff7f522cb 0 1 5
0x7efff7f523d8 4 9 40
0x7efff7f52400 2 2 9
0x7efff7f52409 1 2 5
0x7efff7f5240e 1 6 17
0x7efff7f5241f 1 2 10
0x7efff7f52429 1 6 19
0x7efff7f52410 1188 5 15
0x7efff7f5241f 1188 2 10
0x7efff7f52429 1188 6 19
0x7efff7f5243c 4 3 17
0x7efff7f5244d 4 4 24
0x7efff7f52465 3 9 44
0x7efff7f52491 3 13 61
0x7efff7f524ce 3 2 10
0x7efff7f569bf 4 2 8
0x7efff7f569b9 4 2 6
0x7efff7f56983 1 10 36
0x7efff7f5696c 1 6 23
0x7efff7f56964 1 3 8
0x7efff7f56957 1 2 13
0x7efff7f56910 1 5 25
0x7efff7f568e0 1 14 48
0x7efff7f52193 1 3 12
0x7efff7f5219f 0 2 4
0x7efff7f521a3 0 9 35
0x7efff7f52b60 1 3 12
0x7efff7f52246 1 23 120
0x7efff7f522be 0 5 13
0x7efff7f522cb 0 1 5
0x7efff7f528b0 4 3 15
0x7efff7f528bf 0 3 11
0x7efff7f51880 3 3 12
0x7efff7f5188c 3 8 27
0x7efff7f518a7 3 12 55
0x7efff7f55937 1 4 9
0x7efff7f5592d 1 3 10
0x7efff7f55916 1 6 23
0x7efff7f55911 1 2 5
0x7efff7f55907 1 3 10
0x7efff7f558f6 1 6 17
0x7efff7f558d3 1 9 35
0x7efff7f55891 1 14 66
0x7efff7f55881 1 3 16
0x7efff7f56adc 3 7 30
0x7efff7f56acf 1 4 13
0x7efff7f56ac5 1 2 10
0x7efff7f56aa1 1 10 36
0x7efff7f56a6a 1 1 2
0x7efff7f56a3b 1 14 47
0x7efff7f5239f 1 3 22
0x7efff7f523b5 1 3 16
0x7efff7f523c5 0 8 15
0x7efff7f52aa8 3 11 48
0x7efff7f52ad8 3 4 16
0x7efff7f52ae8 3 3 15
0x7efff7f52af7 0 5 24
0x7efff7f523c5 3 8 15
0x7efff7f56a23 1 5 24
0x7efff7f56a0c 1 2 7
0x7efff7f56a04 1 2 8
0x7efff7f569e6 1 8 30
0x7efff7f569c7 4 8 31
0x7efff7f521fe 1 3 14
0x7efff7f5220c 1 7 32
0x7efff7f5222c 1 2 5
0x7efff7f528f8 1 2 15
0x7efff7f52907 1 1 5
0x7efff7f52409 1 2 5
0x7efff7f5240e 0 6 17
0x7efff7f5241f 0 2 10
0x7efff7f523b5 2 3 16
0x7efff7f523c5 0 8 15
0x7efff7f51c20 2 10 40
0x7efff7f51a0f 2 4 23
0x7efff7f51a26 2 3 12
0x7efff7f51a32 2 9 46
0x7efff7f5197d 1 12 56
0x7efff7f519b8 1 2 5
0x7efff7f51961 1 1 2
0x7efff7f51947 2 7 26
0x7efff7f51a60 2 16 72
0x7efff7f51930 2 7 23
0x7efff7f51aa8 0 4 16
0x7efff7f51ab8 0 10 36
0x7efff7f564aa 1 3 12
0x7efff7f564b6 1 7 26
0x7efff7f564d0 1 7 26
0x7efff7f51c0a 2 8 15
0x7efff7f51b82 0 3 12
0x7efff7f51b5e 1 8 36
0x7efff7f51b55 1 3 9
0x7efff7f51d44 1 3 15
0x7efff7f51d15 0 2 7
0x7efff7f51d10 1 2 5
0x7efff7f51b11 0 4 22
0x7efff7f51adc 1 9 53
0x7efff7f51ad0 15 4 12
0x7efff7f51adc 0 9 53
0x7efff7f51ab8 1 10 36
0x7efff7f51aa8 2 4 16
0x7efff7f51c50 2 2 16
0x7efff7f55877 1 2 10
0x7efff7f55820 1 23 87
0x7efff7f56600 1 8 15
0x7efff7f56550 1 1 2
0x7efff7f56548 1 2 8
0x7efff7f564e0 1 4 10
0x7efff7f564f3 1 6 9
0x7efff7f564ea 2 3 9
0x7efff7f56570 1 16 51
0x7efff7f565a3 1 2 5
0x7efff7f565a8 0 2 5
0x7efff7f565c0 1 3 12
0x7efff7f565d3 1 2 5
0x7efff7f565d8 1 5 22
0x7efff7f565ee 1 4 13
0x7efff7f56450 3 12 41
0x7efff7f56479 2 7 23
0x7efff7f56490 1 2 9
0x7efff7f56500 1 3 12
0x7efff7f5650c 0 2 9
0x7efff7f56515 0 4 11
0x7efff7f564f3 2 6 9
0x7efff7f565fb 3 1 2
0x7efff7f565d0 3 3 8
0x7efff7f565d8 2 5 22
0x7efff7f565ee 2 4 13
0x7efff7f56499 1 6 17
0x7efff7f519c0 2 15 46
0x7efff7f519ee 2 5 23
0x7efff7f51a05 0 7 33
0x7efff7f504c8 0 3 17
0x7efff7f504d9 0 2 8
0x7efff7f4fde4 1 3 16
0x7efff7f4fdf4 1 2 4
0x7efff7f4fdf8 1 4 17
0x7efff7f4fe09 1 2 8
0x7efff7f4fb60 14 4 16
0x7efff7f4fb70 14 2 8
0x7efff7f4fb78 14 3 13
0x7efff7f4fb85 14 2 9
0x7efff7f4fb8e 14 10 43
0x7efff7f4fbb9 0 3 7
0x7efff7f4fbc0 0 2 5
0x7efff7f50d14 1 2 15
0x7efff7f50900 2 1 2
0x7efff7f50902 0 2 9
0x7efff7f5090b 0 5 14
0x7efff7f5090b 2 5 14
0x7efff7f50919 0 14 54
0x7efff7f50958 2 2 14
0x7efff7f50966 0 3 8
0x7efff7f5096e 0 4 11
0x7efff7f50b06 2 3 8
0x7efff7f50b0e 2 4 11
0x7efff7f50b19 0 2 9
0x7efff7f50b22 2 3 14
0x7efff7f509c3 2 8 15
0x7efff7f525f3 2 2 10
0x7efff7f525fd 2 4 16
0x7efff7f526d1 3 4 19
0x7efff7f526e4 0 3 16
0x7efff7f52480 89 4 17
0x7efff7f52491 89 13 61
0x7efff7f524ce 89 2 10
0x7efff7f524d8 89 2 9
0x7efff7f524e1 89 4 16
0x7efff7f524f1 75 2 14
0x7efff7f52890 14 3 11
0x7efff7f525db 14 6 24
0x7efff7f525f3 14 2 10
0x7efff7f525fd 14 4 16
0x7efff7f52978 14 3 13
0x7efff7f52985 14 5 24
0x7efff7f5299d 14 5 19
0x7efff7f526c0 14 3 17
0x7efff7f526d1 0 4 19
0x7efff7f526e4 0 3 16
0x7efff7f524ff 72 2 10
0x7efff7f52509 68 2 10
0x7efff7f52513 68 9 36
0x7efff7f52537 72 12 53
0x7efff7f5256c 72 14 65
0x7efff7f4ffc0 10 3 14
0x7efff7f4ffce 10 5 22
0x7efff7f4fe11 9 2 8
0x7efff7f4fe19 9 4 20
0x7efff7f4fe2d 0 9 20
0x7efff7f50627 1 7 39
0x7efff7f504ba 1 2 14
0x7efff7f52320 2 2 5
0x7efff7f52325 1 2 5
0x7efff7f5232a 1 3 10
0x7efff7f52349 8 2 6
0x7efff7f5234f 8 5 17
0x7efff7f56bdc 1 2 13
0x7efff7f56bc3 1 5 25
0x7efff7f56b9f 1 8 36
0x7efff7f56b94 1 3 11
0x7efff7f52360 8 3 10
0x7efff7f5236a 1 5 34
0x7efff7f5238c 1 4 19
0x7efff7f56b80 1 3 20
0x7efff7f56acf 2 4 13
0x7efff7f56ac5 2 2 10
0x7efff7f56aa1 2 10 36
0x7efff7f56a84 2 8 29
0x7efff7f56a70 3 5 20
0x7efff7f56b15 0 10 47
0x7efff7f56b0c 1 3 9
0x7efff7f50800 4 18 65
0x7efff7f50841 4 11 39
0x7efff7f50868 0 9 56
0x7efff7f56b00 2 3 12
0x7efff7f56cee 2 1 5
0x7efff7f56ce0 3 3 14
0x7efff7f56cd0 3 3 16
0x7efff7f56b0c 1 3 9
0x7efff7f56afa 1 4 18
0x7efff7f52c20 3 2 6
0x7efff7f52c26 0 4 13
0x7efff7f52c33 0 2 10
0x7efff7f52c5a 3 18 66
0x7efff7f52c9c 0 2 14
0x7efff7f52caa 0 5 33
0x7efff7f534dc 3 2 7
0x7efff7f52c2d 3 2 6
0x7efff7f52c33 3 2 10
0x7efff7f52c3d 0 2 6
0x7efff7f52caa 3 5 33
0x7efff7f525d4 3 3 7
0x7efff7f525db 3 6 24
0x7efff7f525f3 3 2 10
0x7efff7f52370 5 4 28
0x7efff7f5238c 2 4 19
0x7efff7f5239f 2 3 22
0x7efff7f52c00 3 2 8
0x7efff7f5229e 3 8 32
0x7efff7f522be 2 5 13
0x7efff7f522cb 0 1 5
0x7efff7f522fd 9 4 12
0x7efff7f52309 2 3 8
0x7efff7f52311 1 5 15
0x7efff7f522d0 7 4 16
0x7efff7f522e0 7 3 17
0x7efff7f522f1 7 4 12
0x7efff7f522f4 7 3 9
0x7efff7f522fd 6 4 12
0x7efff7f52309 6 3 8
0x7efff7f51b82 1 3 12
0x7efff7f51b8e 1 7 25
0x7efff7f51ba7 1 1 5
0x7efff7f54b14 1 4 26
0x7efff7f54ae3 1 11 49
0x7efff7f54ac4 1 5 31
0x7efff7f53f49 0 13 58
0x7efff7f53f3e 0 2 11
0x7efff7f53f1f 2 4 31
0x7efff7f54254 2 2 9
0x7efff7f54b75 2 2 12
0x7efff7f54a23 0 3 22
0x7efff7f54a1a 0 3 9
0x7efff7f54a10 2 3 10
0x7efff7f54a23 1 3 22
0x7efff7f54a1a 3 3 9
0x7efff7f54254 0 2 9
0x7efff7f54243 2 4 17
0x7efff7f541df 1 6 28
0x7efff7f541d3 3 3 12
0x7efff7f54090 0 5 25
0x7efff7f54080 46 3 16
0x7efff7f53fc4 0 5 25
0x7efff7f53fba 45 2 10
0x7efff7f53fa9 47 4 17
0x7efff7f53fba 1 2 10
0x7efff7f53f9e 1 7 28
0x7efff7f53f92 2 3 12
0x7efff7f54030 2 15 80
0x7efff7f5401f 2 3 17
0x7efff7f54012 2 3 13
0x7efff7f56394 2 13 56
0x7efff7f545e4 1 3 17
0x7efff7f545d1 1 3 19
0x7efff7f545a8 2 10 41
0x7efff7f545a6 1 11 43
0x7efff7f54573 1 10 51
0x7efff7f54567 1 3 12
0x7efff7f54554 1 4 19
0x7efff7f54511 1 6 32
0x7efff7f54507 1 3 10
0x7efff7f544fb 1 3 12
0x7efff7f54a8c 1 2 8
0x7efff7f54a7e 1 2 14
0x7efff7f54a70 1 2 14
0x7efff7f54254 0 2 9
0x7efff7f54234 1 6 32
0x7efff7f54221 1 5 19
0x7efff7f51b6c 1 5 22
0x7efff7f51c85 0 4 21
0x7efff7f51c7e 0 2 7
0x7efff7f51c60 1 5 30
0x7efff7f51b47 0 5 23
0x7efff7f51b3f 1 2 8
0x7efff7f51b33 1 3 12
0x7efff7f51b27 1 2 7
0x7efff7f51b11 1 4 22
0x7efff7f51adc 1 9 53
0x7efff7f51adc 0 9 53
0x7efff7f51ab8 0 10 36
0x7efff7f541fb 1 3 12
0x7efff7f54207 1 6 26
0x7efff7f51aa8 1 4 16
0x7efff7f51c50 1 2 16
0x7efff7f51ab8 0 10 36
0x7efff7f55354 1 14 55
0x7efff7f55346 1 3 14
0x7efff7f5530d 1 13 57
0x7efff7f55304 1 3 9
0x7efff7f5524e 0 12 48
0x7efff7f5523a 0 5 20
0x7efff7f55231 1 2 9
0x7efff7f55708 1 12 45
0x7efff7f552c4 0 2 10
0x7efff7f552bc 1 2 8
0x7efff7f552a6 1 5 22
0x7efff7f552a6 0 5 22
0x7efff7f55290 1 5 22
0x7efff7f54ff0 1 19 62
0x7efff7f5502e 0 13 40
0x7efff7f55056 0 4 20
0x7efff7f55056 1 4 20
0x7efff7f5506a 1 5 27
0x7efff7f55085 1 6 19
0x7efff7f5511d 0 2 5
0x7efff7f55111 1 3 12
0x7efff7f550e0 2 12 49
0x7efff7f55122 0 3 17
0x7efff7f5511d 0 2 5
0x7efff7f55111 1 3 12
0x7efff7f550d4 1 3 9
0x7efff7f550b8 1 8 28
0x7efff7f550b2 2 2 6
0x7efff7f550b8 0 8 28
0x7efff7f550d4 0 3 9
0x7efff7f550a0 3 4 18
0x7efff7f550b2 2 2 6
0x7efff7f539d2 2 3 6
0x7efff7f51974 1 14 65
0x7efff7f51968 2 4 12
0x7efff7f51974 0 14 65
0x7efff7f5196b 1 3 9
0x7efff7f51961 0 1 2
0x7efff7f51947 1 7 26
0x7efff7f51930 1 7 23
0x7efff7f518a7 1 12 55
0x7efff7f5188c 1 8 27
0x7efff7f51880 1 3 12
0x7efff7f51d1c 1 2 8
0x7efff7f51d24 1 3 8
0x7efff7f51d2c 1 2 5
0x7efff7f5196b 1 3 9
0x7efff7f51974 1 14 65
0x7efff7f5538b 0 10 38
0x7efff7f553b1 0 2 10
0x7efff7f556b6 1 2 9
0x7efff7f553f0 1 16 63
0x7efff7f5542f 1 7 29
0x7efff7f5544c 1 5 21
0x7efff7f55461 0 25 96
0x7efff7f55735 1 6 25
0x7efff7f5574e 1 4 20
0x7efff7f55762 1 4 15
0x7efff7f51c00 1 10 25
0x7efff7f51cdd 1 4 15
0x7efff7f51cd0 10 4 13
0x7efff7f51cdd 0 4 15
0x7efff7f51cd3 1 3 10
0x7efff7f51cc8 1 1 2
0x7efff7f51cba 1 3 14
0x7efff7f53db0 1 31 130
0x7efff7f55695 1 13 33
0x7efff7f55680 1 6 21
0x7efff7f55695 0 13 33
0x7efff7f55662 1 13 51
0x7efff7f5561b 0 3 8
0x7efff7f555f4 1 10 39
0x7efff7f555eb 1 3 9
0x7efff7f555c9 1 7 25
0x7efff7f555ba 1 5 15
0x7efff7f555a8 1 6 18
0x7efff7f555f4 0 10 39
0x7efff7f555eb 1 3 9
0x7efff7f555e2 2 3 9
0x7efff7f5640d 1 7 33
0x7efff7f563f0 1 11 29
0x7efff7f549ca 1 8 15
0x7efff7f549bc 1 3 14
0x7efff7f549b4 0 2 8
0x7efff7f549a8 1 3 12
0x7efff7f54995 0 3 19
0x7efff7f5495b 1 10 58
0x7efff7f56381 2 2 4
0x7efff7f56385 2 4 15
0x7efff7f539a0 2 14 50
0x7efff7f56360 2 8 33
0x7efff7f56320 2 13 64
0x7efff7f53fe6 2 7 44
0x7efff7f53fdd 2 2 9
0x7efff7f53fc4 2 5 25
0x7efff7f53fba 2 2 10
0x7efff7f53f83 2 4 15
0x7efff7f53f49 2 13 58
0x7efff7f53f3e 3 2 11
0x7efff7f54fbb 1 2 16
0x7efff7f54ab3 2 3 17
0x7efff7f54aa6 3 2 13
0x7efff7f54a98 3 2 14
0x7efff7f53f49 0 13 58
0x7efff7f53f3e 0 2 11
0x7efff7f53e9c 1 24 162
0x7efff7f54d82 1 4 20
0x7efff7f53e8e 0 16 102
0x7efff7f53e32 0 23 92
0x7efff7f55580 3 4 17
0x7efff7f555ba 0 5 15
0x7efff7f55591 0 11 41
0x7efff7f548e8 1 3 13
0x7efff7f55565 1 11 44
0x7efff7f55785 1 12 41
0x7efff7f55771 1 4 20
0x7efff7f519c0 1 15 46
0x7efff7f519ee 1 5 23
0x7efff7f51a05 0 7 33
0x7efff7f51c20 1 10 40
0x7efff7f51a0f 1 4 23
0x7efff7f54817 0 4 21
0x7efff7f547fa 1 7 29
0x7efff7f547a8 1 19 82
0x7efff7f51a26 1 3 12
0x7efff7f51a32 1 9 46
0x7efff7f51a60 1 16 72
0x7efff7f51aa8 0 4 16
0x7efff7f5477e 1 10 42
0x7efff7f54e29 0 1 5
0x7efff7f54e14 1 3 21
0x7efff7f54ded 1 8 39
0x7efff7f54614 0 12 46
0x7efff7f54605 0 3 15
0x7efff7f545f5 1 3 16
0x7efff7f548fe 0 2 5
0x7efff7f548f5 1 2 9
0x7efff7f54817 0 4 21
0x7efff7f547fa 0 7 29
0x7efff7f547d0 1 10 42
0x7efff7f548c8 1 5 26
0x7efff7f555e2 1 3 9
0x7efff7f548a0 1 9 40
0x7efff7f548fe 1 2 5
0x7efff7f548f5 1 2 9
0x7efff7f555c9 1 7 25
0x7efff7f555c0 2 3 9
0x7efff7f555eb 0 3 9
0x7efff7f555e2 1 3 9
0x7efff7f55591 1 11 41
0x7efff7f555ba 1 5 15
0x7efff7f555c9 2 7 25
0x7efff7f56f20 2 1 2
0x7efff7f56ea5 0 6 27
0x7efff7f577f8 3 6 14
0x7efff7f577f4 12 2 4
0x7efff7f56ea0 1 2 5
0x7efff7f56e90 1 1 2
0x7efff7f57810 18 6 11
0x7efff7f577e9 3 3 11
0x7efff7f577e0 21 3 9
0x7efff7f577f8 0 6 14
0x7efff7f577f4 12 2 4
0x7efff7f577e9 21 3 11
0x7efff7f577d7 0 1 2
0x7efff7f577ce 12 3 9
0x7efff7f577c5 12 3 9
0x7efff7f577b0 21 7 21
0x7efff7f56f06 0 3 11
0x7efff7f56f11 0 3 13
0x7efff7f56ec0 2 2 5
0x7efff7f56ec5 0 10 45
0x7efff7f57590 1 6 21
0x7efff7f5756d 0 3 14
0x7efff7f5755f 1 4 14
0x7efff7f5755b 1 2 4
0x7efff7f5754a 1 5 17
0x7efff7f57546 1 2 4
0x7efff7f57520 1 11 38
0x7efff7f56e90 1 1 2
0x7efff7f575a5 1 2 5
0x7efff7f57574 1 2 7
0x7efff7f5757b 1 7 17
0x7efff7f56ecb 1 9 39
0x7efff7f56f11 0 3 13
0x7efff7f56f06 1 3 11
0x7efff7f56ef8 1 3 14
0x7efff7f56ea0 2 2 5
0x7efff7f56ea5 0 6 27
0x7efff7f56ec0 0 2 5
0x7efff7f577d7 0 1 2
0x7efff7f577ce 9 3 9
0x7efff7f577c5 9 3 9
0x7efff7f56ef8 2 3 14
0x7efff7f56ec0 0 2 5
0x7efff7f57eb3 3 7 21
0x7efff7f57fa6 3 4 14
0x7efff7f57f9a 4 3 12
0x7efff7f58006 2 4 19
0x7efff7f58019 0 2 7
0x7efff7f57e99 2 4 17
0x7efff7f57f8e 2 3 7
0x7efff7f57f57 2 17 55
0x7efff7f57f40 2 7 23
0x7efff7f57f8e 0 3 7
0x7efff7f57f57 2 17 55
0x7efff7f57f43 2 6 20
0x7efff7f57f27 2 7 25
0x7efff7f57eff 4 7 40
0x7efff7f57eee 4 3 17
0x7efff7f57ede 4 4 16
0x7efff7f57ecf 0 8 15
0x7efff7f57ec8 1 3 7
0x7efff7f57e99 1 4 17
0x7efff7f57ff4 1 9 18
0x7efff7f58144 4 7 19
0x7efff7f58157 1 7 13
0x7efff7f58100 1 7 15
0x7efff7f5810f 1 5 13
0x7efff7f57d82 2 4 14
0x7efff7f57ff4 3 9 18
0x7efff7f57fc1 29 14 51
0x7efff7f57fb8 29 3 9
0x7efff7f57ff4 0 9 18
0x7efff7f57fed 3 3 7
0x7efff7f57ff4 0 9 18
0x7efff7f57fc1 0 14 51
0x7efff7f57fbb 3 2 6
0x7efff7f57ecf 0 8 15
0x7efff7f57ec8 3 3 7
0x7efff7f57eb0 29 8 24
0x7efff7f57ecf 0 8 15
0x7efff7f57ec8 0 3 7
0x7efff7f57977 0 6 26
